recv_ns,trade_us,event_us,symbol,price,qty,is_sell
1772524306786059500,1772524309475662,1772524309476322,BTCUSDT,68173.96000000,0.00355000,1
1772524306786154200,1772524309475662,1772524309476323,BTCUSDT,68173.26000000,0.00032000,1
1772524306868809200,1772524309561685,1772524309562015,BTCUSDT,68173.26000000,0.24493000,0
1772524307252252000,1772524309945889,1772524309946352,BTCUSDT,68173.26000000,0.00010000,0
1772524307411182700,1772524310102444,1772524310102895,BTCUSDT,68173.25000000,0.01586000,1
1772524307812094900,1772524310506623,1772524310507212,BTCUSDT,68173.25000000,0.00108000,1
1772524308151629800,1772524310846758,1772524310847156,BTCUSDT,68173.25000000,0.02840000,1
1772524308249785700,1772524310945070,1772524310945937,BTCUSDT,68173.25000000,0.01882000,1
1772524308250909700,1772524310945070,1772524310945941,BTCUSDT,68173.24000000,0.00071000,1
1772524308250976200,1772524310945070,1772524310945942,BTCUSDT,68172.83000000,0.00022000,1
1772524308251023100,1772524310945070,1772524310945943,BTCUSDT,68172.80000000,0.00009000,1
1772524308251067300,1772524310945070,1772524310945943,BTCUSDT,68172.74000000,0.00072000,1
1772524308251111900,1772524310945070,1772524310945944,BTCUSDT,68172.16000000,0.00008000,1
1772524308251156400,1772524310945070,1772524310945945,BTCUSDT,68172.00000000,0.00062000,1
1772524308251201300,1772524310945070,1772524310945945,BTCUSDT,68171.83000000,0.00016000,1
1772524308251244100,1772524310945070,1772524310945947,BTCUSDT,68171.59000000,0.00008000,1
1772524308251287700,1772524310945070,1772524310945948,BTCUSDT,68171.48000000,0.00008000,1
1772524308251331200,1772524310945070,1772524310945949,BTCUSDT,68170.28000000,0.00008000,1
1772524308251373800,1772524310945070,1772524310945950,BTCUSDT,68170.27000000,0.00032000,1
1772524308251418100,1772524310945070,1772524310945950,BTCUSDT,68170.26000000,0.03068000,1
1772524308251461900,1772524310945070,1772524310945951,BTCUSDT,68170.24000000,0.00009000,1
1772524308251505400,1772524310945070,1772524310945951,BTCUSDT,68170.12000000,0.00008000,1
1772524308251548300,1772524310945070,1772524310945952,BTCUSDT,68170.03000000,0.00033000,1
1772524308251595800,1772524310945070,1772524310945953,BTCUSDT,68170.01000000,0.00032000,1
1772524308251641900,1772524310945070,1772524310945953,BTCUSDT,68170.00000000,0.02454000,1
1772524309542839100,1772524312238081,1772524312238484,BTCUSDT,68170.00000000,0.00627000,1
1772524309834072400,1772524312528494,1772524312528989,BTCUSDT,68170.00000000,0.07945000,1
1772524309834208800,1772524312528494,1772524312528993,BTCUSDT,68169.99000000,0.00057000,1
1772524309834285100,1772524312528494,1772524312528994,BTCUSDT,68169.97000000,0.00008000,1
1772524309834358300,1772524312528494,1772524312528995,BTCUSDT,68169.96000000,0.00527000,1
1772524309877956300,1772524312572759,1772524312573057,BTCUSDT,68169.96000000,0.00011000,1
1772524311133868200,1772524313828556,1772524313828856,BTCUSDT,68169.97000000,0.00050000,0
1772524313150833900,1772524315846096,1772524315846694,BTCUSDT,68169.96000000,0.07099000,1
1772524313251178200,1772524315945380,1772524315946081,BTCUSDT,68169.96000000,0.08032000,1
1772524313515214000,1772524316210085,1772524316210381,BTCUSDT,68169.97000000,0.00146000,0
1772524313597148300,1772524316292108,1772524316292428,BTCUSDT,68169.96000000,0.00011000,1
1772524313611327400,1772524316305796,1772524316306168,BTCUSDT,68169.96000000,0.08537000,1
1772524313702288400,1772524316396677,1772524316397304,BTCUSDT,68169.96000000,0.00258000,1
1772524313702413800,1772524316397982,1772524316398550,BTCUSDT,68169.95000000,0.00080000,1
1772524313702474100,1772524316397982,1772524316398554,BTCUSDT,68169.89000000,0.00008000,1
1772524313702516700,1772524316397982,1772524316398555,BTCUSDT,68169.40000000,0.00075000,1
1772524313702557800,1772524316397982,1772524316398555,BTCUSDT,68169.14000000,0.00008000,1
1772524313728893000,1772524316424000,1772524316424652,BTCUSDT,68169.13000000,0.00209000,1
1772524313780770300,1772524316475868,1772524316476600,BTCUSDT,68169.12000000,0.00190000,1
1772524313780862100,1772524316475868,1772524316476604,BTCUSDT,68169.11000000,0.00040000,1
1772524313780908700,1772524316475870,1772524316476693,BTCUSDT,68168.22000000,0.00008000,1
1772524313780948400,1772524316475870,1772524316476697,BTCUSDT,68168.21000000,0.00008000,1
1772524313780986200,1772524316475870,1772524316476698,BTCUSDT,68168.20000000,0.00025000,1
1772524313781024400,1772524316475870,1772524316476698,BTCUSDT,68168.00000000,0.00105000,1
1772524313781065500,1772524316475870,1772524316476699,BTCUSDT,68167.71000000,0.00008000,1
1772524313781103200,1772524316475870,1772524316476700,BTCUSDT,68167.68000000,0.00009000,1
1772524313781140600,1772524316475870,1772524316476701,BTCUSDT,68167.44000000,0.00032000,1
1772524313781179500,1772524316475870,1772524316476702,BTCUSDT,68167.43000000,0.02016000,1
1772524313784165100,1772524316478232,1772524316479093,BTCUSDT,68166.73000000,0.00056000,1
1772524313784245900,1772524316478232,1772524316479097,BTCUSDT,68166.06000000,0.00008000,1
1772524313784287000,1772524316478232,1772524316479098,BTCUSDT,68166.00000000,0.00060000,1
1772524313784326800,1772524316478232,1772524316479098,BTCUSDT,68165.27000000,0.00008000,1
1772524314136893300,1772524316832239,1772524316832686,BTCUSDT,68165.26000000,0.00180000,1
1772524314141468000,1772524316835021,1772524316835735,BTCUSDT,68165.26000000,0.00215000,1
1772524314141520100,1772524316835021,1772524316835739,BTCUSDT,68165.25000000,0.00065000,1
1772524314141560800,1772524316835021,1772524316835741,BTCUSDT,68165.12000000,0.00009000,1
1772524314141600600,1772524316835021,1772524316835742,BTCUSDT,68164.72000000,0.00246000,1
1772524314141640000,1772524316835021,1772524316835742,BTCUSDT,68164.00000000,0.00060000,1
1772524314141678100,1772524316835021,1772524316835743,BTCUSDT,68163.82000000,0.00008000,1
1772524314141715900,1772524316835021,1772524316835744,BTCUSDT,68162.72000000,0.00008000,1
1772524314141758200,1772524316835021,1772524316835744,BTCUSDT,68162.63000000,0.00032000,1
1772524315353706800,1772524318040967,1772524318041275,BTCUSDT,68162.62000000,0.00034000,1
1772524315991768600,1772524318687155,1772524318687448,BTCUSDT,68162.62000000,0.00880000,1
1772524316120198600,1772524318814845,1772524318815149,BTCUSDT,68162.63000000,0.00254000,0
1772524316474721700,1772524319171328,1772524319171917,BTCUSDT,68162.62000000,0.01414000,1
1772524316477005400,1772524319171328,1772524319171921,BTCUSDT,68162.61000000,0.00072000,1
1772524316477073500,1772524319171328,1772524319171922,BTCUSDT,68162.56000000,0.00023000,1
1772524316477110000,1772524319171328,1772524319171923,BTCUSDT,68162.00000000,0.00069000,1
1772524316477151400,1772524319171328,1772524319171924,BTCUSDT,68161.73000000,0.00012000,1
1772524316550907000,1772524319245847,1772524319246228,BTCUSDT,68161.06000000,0.00158000,0
1772524316618008300,1772524319312877,1772524319313186,BTCUSDT,68161.05000000,0.00074000,1
1772524317144105600,1772524319839049,1772524319839792,BTCUSDT,68161.06000000,0.00499000,0
1772524317144206500,1772524319839049,1772524319839797,BTCUSDT,68161.07000000,0.00041000,0
1772524317144259900,1772524319839049,1772524319839798,BTCUSDT,68162.56000000,0.00032000,0
1772524317363371900,1772524320058595,1772524320058872,BTCUSDT,68162.56000000,0.00011000,1
1772524317375605800,1772524320071348,1772524320071776,BTCUSDT,68162.56000000,0.08537000,1
1772524317657847900,1772524320352908,1772524320353191,BTCUSDT,68162.56000000,0.01585000,1
1772524317708537900,1772524320404549,1772524320404867,BTCUSDT,68162.56000000,0.00146000,1
1772524317758716300,1772524320453245,1772524320453705,BTCUSDT,68162.57000000,0.00200000,0
1772524317758854000,1772524320453451,1772524320453771,BTCUSDT,68162.57000000,0.00200000,0
1772524317760228000,1772524320456256,1772524320456726,BTCUSDT,68162.56000000,0.00108000,1
1772524317807250600,1772524320501894,1772524320502529,BTCUSDT,68162.57000000,0.00218000,0
1772524317807338100,1772524320501894,1772524320502533,BTCUSDT,68162.58000000,0.00049000,0
1772524317807377700,1772524320501894,1772524320502535,BTCUSDT,68162.62000000,0.00008000,0
1772524317807412300,1772524320501894,1772524320502535,BTCUSDT,68162.63000000,0.00881000,0
1772524317807446600,1772524320501894,1772524320502536,BTCUSDT,68162.71000000,0.00008000,0
1772524317807479300,1772524320501894,1772524320502537,BTCUSDT,68162.72000000,0.00008000,0
1772524317807516700,1772524320501894,1772524320502537,BTCUSDT,68163.80000000,0.00032000,0
1772524318120514500,1772524320815470,1772524320816134,BTCUSDT,68163.81000000,0.00893000,0
1772524318120600000,1772524320815470,1772524320816139,BTCUSDT,68163.82000000,0.00008000,0
1772524318120637000,1772524320815470,1772524320816140,BTCUSDT,68163.88000000,0.00008000,0
1772524318120670000,1772524320815470,1772524320816141,BTCUSDT,68164.21000000,0.00008000,0
1772524318120703700,1772524320815470,1772524320816141,BTCUSDT,68164.22000000,0.00016000,0
1772524318120739900,1772524320815470,1772524320816143,BTCUSDT,68165.62000000,0.00032000,0
1772524318152155300,1772524320847104,1772524320847442,BTCUSDT,68165.62000000,0.01420000,1
1772524318685688100,1772524321381053,1772524321381469,BTCUSDT,68165.63000000,0.00540000,0
1772524318858543100,1772524321553169,1772524321553543,BTCUSDT,68165.62000000,0.00029000,1
1772524318952591900,1772524321648185,1772524321648478,BTCUSDT,68165.63000000,0.00010000,0
1772524318998684900,1772524321694270,1772524321694672,BTCUSDT,68165.62000000,0.00040000,1
1772524319941512800,1772524322637014,1772524322637383,BTCUSDT,68165.63000000,0.00440000,0
1772524320160580600,1772524322855907,1772524322856451,BTCUSDT,68165.62000000,0.21728000,1
1772524320393042100,1772524323087743,1772524323088039,BTCUSDT,68165.62000000,0.00716000,1
1772524321094894000,1772524323789911,1772524323790227,BTCUSDT,68165.62000000,0.00011000,1
1772524321107723600,1772524323803512,1772524323803817,BTCUSDT,68165.62000000,0.08537000,1
1772524321975098500,1772524324669847,1772524324670186,BTCUSDT,68165.62000000,0.00193000,1
1772524322270450900,1772524324966402,1772524324966770,BTCUSDT,68165.63000000,0.04274000,0
1772524322376540300,1772524325071267,1772524325071638,BTCUSDT,68165.63000000,0.00029000,0
1772524322939824800,1772524325634824,1772524325635155,BTCUSDT,68165.63000000,0.00129000,0
1772524323163392200,1772524325847552,1772524325847878,BTCUSDT,68165.62000000,0.03550000,1
1772524323208307100,1772524325904142,1772524325904944,BTCUSDT,68165.62000000,0.01538000,1
1772524323208417000,1772524325904142,1772524325904948,BTCUSDT,68165.61000000,0.00065000,1
1772524323208455900,1772524325904142,1772524325904949,BTCUSDT,68165.36000000,0.00008000,1
1772524323208491300,1772524325904142,1772524325904950,BTCUSDT,68164.51000000,0.00120000,1
1772524323249235900,1772524325945156,1772524325945610,BTCUSDT,68164.00000000,0.07337000,1
1772524323293043500,1772524325987534,1772524325988124,BTCUSDT,68164.00000000,0.02310000,1
1772524323306511600,1772524326000929,1772524326001711,BTCUSDT,68163.99000000,0.00246000,1
1772524323306598400,1772524326000929,1772524326001715,BTCUSDT,68163.98000000,0.00048000,1
1772524323306635700,1772524326000929,1772524326001716,BTCUSDT,68163.93000000,0.00008000,1
1772524323306669200,1772524326000929,1772524326001717,BTCUSDT,68163.82000000,0.00008000,1
1772524323306702400,1772524326000929,1772524326001718,BTCUSDT,68163.81000000,0.00017000,1
1772524323306734800,1772524326000929,1772524326001718,BTCUSDT,68163.80000000,0.00655000,1
1772524323306767500,1772524326000929,1772524326001719,BTCUSDT,68163.53000000,0.00008000,1
1772524323306800600,1772524326000929,1772524326001720,BTCUSDT,68163.52000000,0.00016000,1
1772524323306833400,1772524326000929,1772524326001721,BTCUSDT,68163.49000000,0.00016000,1
1772524323306868400,1772524326000929,1772524326001722,BTCUSDT,68163.44000000,0.00016000,1
1772524323308492900,1772524326003616,1772524326004195,BTCUSDT,68163.43000000,0.00072000,1
1772524323308565000,1772524326003616,1772524326004199,BTCUSDT,68162.72000000,0.00024000,1
1772524323308602600,1772524326003616,1772524326004200,BTCUSDT,68162.71000000,0.00016000,1
1772524323308635800,1772524326004050,1772524326004695,BTCUSDT,68162.14000000,0.00016000,1
1772524323308670000,1772524326004050,1772524326004699,BTCUSDT,68162.12000000,0.00016000,1
1772524323309633300,1772524326004468,1772524326005146,BTCUSDT,68160.94000000,0.07000000,1
1772524323309675200,1772524326004468,1772524326005149,BTCUSDT,68160.85000000,0.00032000,1
1772524323309709400,1772524326004468,1772524326005150,BTCUSDT,68160.84000000,0.05445000,1
1772524323309743500,1772524326004605,1772524326005195,BTCUSDT,68160.84000000,0.02571000,1
1772524323313346900,1772524326007718,1772524326009331,BTCUSDT,68160.04000000,0.00270000,1
1772524323571399800,1772524326267241,1772524326267819,BTCUSDT,68160.04000000,0.00864000,1
1772524323571488500,1772524326267241,1772524326267823,BTCUSDT,68160.03000000,0.00049000,1
1772524323571530800,1772524326267241,1772524326267823,BTCUSDT,68160.00000000,0.00078000,1
1772524323571572200,1772524326267241,1772524326267824,BTCUSDT,68159.38000000,0.00008000,1
1772524323571612500,1772524326267241,1772524326267825,BTCUSDT,68158.53000000,0.00032000,1
1772524323687076600,1772524326379992,1772524326380499,BTCUSDT,68158.52000000,0.00014000,1
1772524324203498100,1772524326899193,1772524326899558,BTCUSDT,68158.53000000,0.00129000,0
1772524324231559300,1772524326926728,1772524326927008,BTCUSDT,68158.53000000,0.00020000,0
1772524324837739200,1772524327533376,1772524327533809,BTCUSDT,68158.52000000,0.00011000,1
1772524324850682600,1772524327546253,1772524327546851,BTCUSDT,68158.52000000,0.08537000,1
1772524325260552700,1772524327955179,1772524327955491,BTCUSDT,68158.52000000,0.00020000,1
1772524325487999200,1772524328183482,1772524328183765,BTCUSDT,68158.53000000,0.00129000,0
1772524326353107500,1772524329048885,1772524329049232,BTCUSDT,68158.52000000,0.00220000,1
1772524327439418700,1772524330135465,1772524330135853,BTCUSDT,68158.53000000,0.03742000,0
1772524327443066300,1772524330138723,1772524330139349,BTCUSDT,68158.53000000,0.00174000,0
1772524327443218600,1772524330138723,1772524330139354,BTCUSDT,68158.54000000,0.00032000,0
1772524327443295500,1772524330138723,1772524330139355,BTCUSDT,68158.56000000,0.00008000,0
1772524327443360800,1772524330138723,1772524330139356,BTCUSDT,68159.38000000,0.00008000,0
1772524327443427400,1772524330138723,1772524330139357,BTCUSDT,68159.90000000,0.00032000,0
1772524327494317400,1772524330190018,1772524330190597,BTCUSDT,68159.91000000,0.00136000,0
1772524327494529900,1772524330190018,1772524330190601,BTCUSDT,68159.92000000,0.00056000,0
1772524327494635200,1772524330190018,1772524330190602,BTCUSDT,68159.98000000,0.00008000,0
1772524327494683800,1772524330190018,1772524330190603,BTCUSDT,68162.63000000,0.00008000,0
1772524327508963300,1772524330204678,1772524330204986,BTCUSDT,68162.63000000,0.00011000,1
1772524327546505100,1772524330241960,1772524330242356,BTCUSDT,68162.63000000,0.00057000,1
1772524327715851300,1772524330411578,1772524330411930,BTCUSDT,68162.63000000,0.01586000,1
1772524327803168400,1772524330497814,1772524330498200,BTCUSDT,68162.63000000,0.00108000,1
1772524328155545500,1772524330850913,1772524330851222,BTCUSDT,68162.63000000,0.05679000,1
1772524328249683700,1772524330945223,1772524330945498,BTCUSDT,68162.63000000,0.07236000,1
1772524328595538200,1772524331291291,1772524331291589,BTCUSDT,68162.63000000,0.00011000,1
1772524328608622500,1772524331304050,1772524331304405,BTCUSDT,68162.63000000,0.08537000,1
1772524328643453600,1772524331338827,1772524331339160,BTCUSDT,68162.63000000,0.00240000,1
1772524328902551500,1772524331598448,1772524331598751,BTCUSDT,68162.63000000,0.00610000,1
1772524329262611700,1772524331957355,1772524331957726,BTCUSDT,68162.64000000,0.00074000,0
1772524329632851600,1772524332328004,1772524332328297,BTCUSDT,68162.63000000,0.00733000,1
1772524329929138300,1772524332623038,1772524332623353,BTCUSDT,68162.63000000,0.00618000,1
1772524330190468400,1772524332886547,1772524332886823,BTCUSDT,68162.63000000,0.00100000,1
1772524330261184800,1772524332953547,1772524332953959,BTCUSDT,68162.64000000,0.00100000,0
1772524330261424900,1772524332953717,1772524332954161,BTCUSDT,68162.64000000,0.00018000,0
1772524330330932400,1772524333026302,1772524333026841,BTCUSDT,68162.64000000,0.06822000,0
1772524330331554200,1772524333026302,1772524333026845,BTCUSDT,68162.65000000,0.00117000,0
1772524330331778700,1772524333026302,1772524333026846,BTCUSDT,68162.72000000,0.00325000,0
1772524330339967300,1772524333027915,1772524333028255,BTCUSDT,68163.10000000,0.00100000,0
1772524330340191500,1772524333028238,1772524333028649,BTCUSDT,68163.51000000,0.00141000,0
1772524330340441900,1772524333031861,1772524333032197,BTCUSDT,68163.94000000,0.00015000,0
1772524330344046300,1772524333040143,1772524333040545,BTCUSDT,68163.94000000,0.00056000,0
1772524330344240400,1772524333040143,1772524333040549,BTCUSDT,68163.95000000,0.00016000,0
1772524330344378100,1772524333040143,1772524333040550,BTCUSDT,68163.99000000,0.00001000,0
1772524330349315400,1772524333044743,1772524333045083,BTCUSDT,68164.00000000,0.00056000,0
1772524330349482000,1772524333044743,1772524333045087,BTCUSDT,68164.01000000,0.00044000,0
1772524330354374800,1772524333050174,1772524333050526,BTCUSDT,68164.01000000,0.00278000,0
1772524330354590700,1772524333050174,1772524333050530,BTCUSDT,68164.02000000,0.00008000,0
1772524330360548500,1772524333056281,1772524333056668,BTCUSDT,68165.11000000,0.00064000,0
1772524330360905700,1772524333056281,1772524333056672,BTCUSDT,68165.12000000,0.00009000,0
1772524330361264400,1772524333057549,1772524333057947,BTCUSDT,68165.12000000,0.00016000,0
1772524330361628000,1772524333058448,1772524333058889,BTCUSDT,68166.06000000,0.00040000,0
1772524330364497200,1772524333058448,1772524333058894,BTCUSDT,68167.16000000,0.00012000,0
1772524330364819800,1772524333058448,1772524333058895,BTCUSDT,68167.68000000,0.00009000,0
1772524330365037600,1772524333058448,1772524333058895,BTCUSDT,68168.00000000,0.00020000,0
1772524330365156700,1772524333058448,1772524333058896,BTCUSDT,68168.55000000,0.00015000,0
1772524330365275900,1772524333058448,1772524333058897,BTCUSDT,68169.40000000,0.00004000,0
1772524330370287100,1772524333065739,1772524333066170,BTCUSDT,68169.40000000,0.00072000,0
1772524330370601000,1772524333065739,1772524333066174,BTCUSDT,68169.41000000,0.00032000,0
1772524330381707200,1772524333077451,1772524333077835,BTCUSDT,68169.40000000,0.00074000,0
1772524330383334400,1772524333079059,1772524333079474,BTCUSDT,68169.40000000,0.00062000,0
1772524330383532500,1772524333079059,1772524333079478,BTCUSDT,68169.41000000,0.00056000,0
1772524330383740200,1772524333080452,1772524333080876,BTCUSDT,68169.99000000,0.00064000,0
1772524330383905800,1772524333080452,1772524333080880,BTCUSDT,68170.00000000,0.00036000,0
1772524330403416700,1772524333098454,1772524333099074,BTCUSDT,68170.00000000,0.00908000,0
1772524330433738600,1772524333129236,1772524333129817,BTCUSDT,68170.00000000,0.00834000,0
1772524330433983100,1772524333129236,1772524333129821,BTCUSDT,68170.01000000,0.00016000,0
1772524330434151900,1772524333129236,1772524333129822,BTCUSDT,68170.24000000,0.00009000,0
1772524330439293800,1772524333135197,1772524333135654,BTCUSDT,68171.57000000,0.00096000,0
1772524331810814200,1772524334506266,1772524334506762,BTCUSDT,68171.58000000,0.00239000,0
1772524331810928500,1772524334506266,1772524334506769,BTCUSDT,68171.59000000,0.00056000,0
1772524331811042200,1772524334506266,1772524334506770,BTCUSDT,68171.65000000,0.00008000,0
1772524331811079200,1772524334506266,1772524334506771,BTCUSDT,68172.00000000,0.00020000,0
1772524331811113800,1772524334506266,1772524334506772,BTCUSDT,68172.15000000,0.00008000,0
1772524331811147100,1772524334506266,1772524334506773,BTCUSDT,68172.74000000,0.00083000,0
1772524331811180600,1772524334506266,1772524334506773,BTCUSDT,68172.80000000,0.00009000,0
1772524331811213300,1772524334506266,1772524334506774,BTCUSDT,68172.82000000,0.00008000,0
1772524331811246300,1772524334506266,1772524334506774,BTCUSDT,68173.98000000,0.00012000,0
1772524331811285100,1772524334506266,1772524334506775,BTCUSDT,68174.00000000,0.00020000,0
1772524331811319800,1772524334506266,1772524334506776,BTCUSDT,68174.18000000,0.00008000,0
1772524331811353700,1772524334506266,1772524334506777,BTCUSDT,68174.28000000,0.00032000,0
1772524331811388200,1772524334506266,1772524334506777,BTCUSDT,68174.29000000,0.00516000,0
1772524332350453300,1772524335045141,1772524335045462,BTCUSDT,68174.28000000,0.00011000,1
1772524332363062500,1772524335058602,1772524335058888,BTCUSDT,68174.28000000,0.08537000,1
1772524332472322500,1772524335167779,1772524335168186,BTCUSDT,68174.29000000,0.00010000,0
1772524332568595100,1772524335264261,1772524335264537,BTCUSDT,68174.29000000,0.00015000,0
1772524332821244600,1772524335516150,1772524335516461,BTCUSDT,68174.29000000,0.00019000,0
1772524332997943000,1772524335685327,1772524335685643,BTCUSDT,68174.28000000,0.00020000,1
1772524333059887100,1772524335754395,1772524335754673,BTCUSDT,68174.29000000,0.00240000,0
1772524333151193800,1772524335842287,1772524335842650,BTCUSDT,68174.29000000,0.00043000,0
1772524333159942400,1772524335847727,1772524335848054,BTCUSDT,68174.28000000,0.03550000,1
1772524333249410800,1772524335945203,1772524335945473,BTCUSDT,68174.28000000,0.05723000,1
1772524333353795500,1772524336050041,1772524336050647,BTCUSDT,68174.29000000,0.04787000,0
1772524333392584500,1772524336087905,1772524336088253,BTCUSDT,68174.29000000,0.00020000,1
1772524333476711300,1772524336171470,1772524336171945,BTCUSDT,68174.30000000,0.00037000,0
1772524333627200300,1772524336320627,1772524336321081,BTCUSDT,68174.30000000,0.00123000,0
1772524333627378500,1772524336320627,1772524336321084,BTCUSDT,68174.31000000,0.00056000,0
1772524333627644800,1772524336320627,1772524336321085,BTCUSDT,68174.36000000,0.00008000,0
1772524333627922100,1772524336320627,1772524336321086,BTCUSDT,68174.76000000,0.00008000,0
1772524333628278900,1772524336320627,1772524336321087,BTCUSDT,68174.77000000,0.00147000,0
1772524333674818500,1772524336369802,1772524336370189,BTCUSDT,68174.77000000,0.00073000,0
1772524333688240000,1772524336383541,1772524336384028,BTCUSDT,68174.77000000,0.00073000,0
1772524333689893700,1772524336385542,1772524336386057,BTCUSDT,68174.77000000,0.00100000,0
1772524333794564700,1772524336483666,1772524336484059,BTCUSDT,68174.77000000,0.00074000,0
1772524333794697800,1772524336486200,1772524336486523,BTCUSDT,68174.77000000,0.00100000,0
1772524333884330100,1772524336579791,1772524336580062,BTCUSDT,68174.77000000,0.00045000,0
1772524334350119800,1772524337046137,1772524337046618,BTCUSDT,68174.77000000,0.00014000,0
1772524334583051300,1772524337278675,1772524337279196,BTCUSDT,68174.77000000,0.00344000,0
1772524334583139000,1772524337278675,1772524337279201,BTCUSDT,68174.78000000,0.00040000,0
1772524334583242200,1772524337278675,1772524337279202,BTCUSDT,68174.84000000,0.00245000,0
1772524334583277500,1772524337278675,1772524337279203,BTCUSDT,68174.86000000,0.00008000,0
1772524334583310600,1772524337278675,1772524337279204,BTCUSDT,68175.36000000,0.00009000,0
1772524334583344200,1772524337278675,1772524337279206,BTCUSDT,68176.00000000,0.00020000,0
1772524334583377100,1772524337278675,1772524337279207,BTCUSDT,68176.08000000,0.00008000,0
1772524334583409800,1772524337278675,1772524337279208,BTCUSDT,68176.22000000,0.00008000,0
1772524334583445300,1772524337278675,1772524337279208,BTCUSDT,68176.52000000,0.00032000,0
1772524334683970900,1772524337379619,1772524337379989,BTCUSDT,68176.53000000,0.00030000,0
1772524335030945900,1772524337727481,1772524337727817,BTCUSDT,68176.52000000,0.00015000,1
1772524335089199100,1772524337784712,1772524337785116,BTCUSDT,68176.53000000,0.00030000,0
1772524335164853300,1772524337859960,1772524337860451,BTCUSDT,68176.53000000,0.00220000,0
1772524335284089100,1772524337980429,1772524337980706,BTCUSDT,68176.53000000,0.00015000,0
1772524335368440600,1772524338064212,1772524338064515,BTCUSDT,68176.53000000,0.00016000,0
1772524336105307200,1772524338800863,1772524338801292,BTCUSDT,68176.52000000,0.00011000,1
1772524336117941100,1772524338814061,1772524338814424,BTCUSDT,68176.52000000,0.08537000,1
1772524336247385400,1772524338943105,1772524338943496,BTCUSDT,68176.52000000,0.00220000,1
1772524337073462000,1772524339768777,1772524339769127,BTCUSDT,68176.53000000,0.00073000,0
1772524337074914400,1772524339771145,1772524339771422,BTCUSDT,68176.53000000,0.00100000,0
1772524337133219900,1772524339828758,1772524339829281,BTCUSDT,68176.53000000,0.00901000,0
1772524337133309900,1772524339828758,1772524339829285,BTCUSDT,68176.54000000,0.00079000,0
1772524337133346900,1772524339828758,1772524339829286,BTCUSDT,68176.60000000,0.00022000,0
1772524337133382000,1772524339828758,1772524339829286,BTCUSDT,68176.90000000,0.00008000,0
1772524337133414700,1772524339828758,1772524339829287,BTCUSDT,68177.61000000,0.00008000,0
1772524337133446800,1772524339828758,1772524339829288,BTCUSDT,68177.62000000,0.00816000,0
1772524337133479500,1772524339828758,1772524339829289,BTCUSDT,68177.92000000,0.00009000,0
1772524337133511400,1772524339828758,1772524339829289,BTCUSDT,68177.96000000,0.00008000,0
1772524337133547000,1772524339828758,1772524339829290,BTCUSDT,68177.97000000,0.00149000,0
1772524337169677800,1772524339866518,1772524339866865,BTCUSDT,68177.97000000,0.00100000,0
1772524337258864200,1772524339954650,1772524339955269,BTCUSDT,68177.97000000,0.03231000,0
1772524337258951400,1772524339954650,1772524339955273,BTCUSDT,68177.98000000,0.00032000,0
1772524337258988400,1772524339954650,1772524339955274,BTCUSDT,68178.00000000,0.00040000,0
1772524337259022600,1772524339954650,1772524339955277,BTCUSDT,68178.03000000,0.00032000,0
1772524337259059300,1772524339954650,1772524339955278,BTCUSDT,68178.04000000,0.01643000,0
1772524337400160000,1772524340095879,1772524340096169,BTCUSDT,68178.03000000,0.01585000,1
1772524337630925900,1772524340326103,1772524340326395,BTCUSDT,68178.03000000,0.00080000,1
1772524337638916200,1772524340335097,1772524340335377,BTCUSDT,68178.03000000,0.00220000,1
1772524337734017600,1772524340430037,1772524340430322,BTCUSDT,68178.03000000,0.00108000,1
1772524338153197000,1772524340848837,1772524340849149,BTCUSDT,68178.03000000,0.04259000,1
1772524338249648800,1772524340945015,1772524340945369,BTCUSDT,68178.03000000,0.06845000,1
1772524338981237000,1772524341676875,1772524341677168,BTCUSDT,68178.04000000,0.00883000,0
1772524339319135200,1772524342012629,1772524342012955,BTCUSDT,68178.03000000,0.00248000,1
1772524339319466900,1772524342014602,1772524342014873,BTCUSDT,68178.03000000,0.00248000,1
1772524339405953600,1772524342093090,1772524342093382,BTCUSDT,68178.03000000,0.00243000,1
1772524339835477000,1772524342531236,1772524342531511,BTCUSDT,68178.03000000,0.00011000,1
1772524339902114600,1772524342597567,1772524342597955,BTCUSDT,68178.03000000,0.08538000,1
1772524340087567900,1772524342782955,1772524342783231,BTCUSDT,68178.04000000,0.00010000,0
1772524340365509600,1772524343059948,1772524343060280,BTCUSDT,68178.03000000,0.00029000,1
1772524340576306300,1772524343272070,1772524343272362,BTCUSDT,68178.03000000,0.00709000,1
1772524340590023600,1772524343285447,1772524343285719,BTCUSDT,68178.03000000,0.00120000,1
1772524341258579300,1772524343954601,1772524343954886,BTCUSDT,68178.04000000,0.00010000,0
1772524343162255000,1772524345850135,1772524345850411,BTCUSDT,68178.03000000,0.03550000,1
1772524343577126100,1772524346273432,1772524346273717,BTCUSDT,68178.03000000,0.08536000,1
1772524343596921400,1772524346292432,1772524346292766,BTCUSDT,68178.03000000,0.00500000,1
1772524343632545800,1772524346328050,1772524346328328,BTCUSDT,68178.03000000,0.00011000,1
1772524344205790400,1772524346901837,1772524346902152,BTCUSDT,68178.03000000,0.00360000,1
1772524345557470900,1772524348253684,1772524348253991,BTCUSDT,68178.03000000,0.00540000,1
1772524346154165400,1772524348849983,1772524348850487,BTCUSDT,68178.03000000,0.00060000,1
